QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3
1.456,0.0,0.0,0.4853,0.0,0.0,0.4853,0.0,0.0,0.0,0.4853,0.4853,0.0,0.4853,0.0,0.0,0.9707,0.0,0.4853,0.4853,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2092,0.1519,0.1536,0.2092,0.1519,0.1536
0.3541,0.3541,0.3541,0.3541,0.0,0.0,0.7082,0.3541,0.3541,0.0,1.7706,0.3541,0.0,0.0,0.0,0.3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169,0.2156,0.2134,0.2169,0.2156,0.2134
0.0,0.4124,0.0,0.0,0.0,0.4124,0.8249,0.8249,0.0,0.4124,0.8249,0.4124,0.0,0.4124,0.0,0.0,0.8249,0.0,0.0,0.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.1576,0.1868,0.2431,0.1576,0.1868,0.2431
1.6957,0.0,0.0,0.4239,0.0,0.0,0.0,0.4239,0.0,0.4239,0.4239,0.4239,0.0,0.8479,0.0,0.0,0.4239,0.4239,0.4239,0.4239,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1982,0.201,0.1768,0.1982,0.201,0.1768
0.6206,0.3103,0.9308,0.3103,0.0,0.0,0.9308,0.0,0.0,0.3103,0.3103,0.3103,0.3103,0.3103,0.0,0.0,0.3103,0.0,0.9308,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.2546,0.2964,0.1387,0.2546,0.2964,0.1387
0.0,0.0,0.307,0.9209,0.307,0.0,0.0,0.307,0.0,0.9209,0.6139,0.9209,0.307,0.0,0.0,0.0,0.307,0.0,0.0,0.6139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754,0.2923,0.2253,0.1754,0.2923,0.2253
0.0,0.8058,0.0,0.0,0.4029,0.4029,0.8058,0.0,0.4029,0.0,1.2087,0.8058,0.0,0.0,0.4029,0.4029,0.0,0.0,0.0,0.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1395,0.2085,0.2491,0.1395,0.2085,0.2491
0.8918,0.4459,0.8918,0.4459,0.0,0.4459,0.4459,0.0,0.0,0.0,1.3376,0.8918,0.0,0.0,0.4459,0.0,0.0,0.0,0.0,0.4459,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873,0.2084,0.1584,0.1873,0.2084,0.1584
0.9324,0.6216,0.0,0.0,0.0,0.6216,0.0,0.3108,0.3108,0.0,0.3108,0.6216,0.0,0.0,0.3108,1.2432,0.6216,0.0,0.3108,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.165,0.2667,0.2575,0.165,0.2667,0.2575
0.0,0.0,0.7349,0.3675,0.0,0.0,1.1024,0.0,0.0,0.7349,1.1024,0.7349,0.0,0.0,0.0,0.0,0.3675,0.0,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305,0.2686,0.1334,0.2305,0.2686,0.1334
1.4446,0.4815,0.0,0.0,0.0,0.0,0.4815,0.9631,0.4815,0.0,1.4446,0.0,0.0,0.0,0.0,0.4815,0.0,0.0,0.4815,0.9631,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1596,0.1916,0.1673,0.1596,0.1916,0.1673
0.9996,0.0,0.0,0.4998,0.4998,0.0,0.4998,0.0,0.0,0.0,0.4998,0.4998,0.0,0.0,0.9996,0.9996,0.0,0.0,0.4998,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406,0.1884,0.0712,0.2406,0.1884,0.0712
0.0,0.0,0.0,0.0,0.0,0.5113,1.0227,2.5567,0.0,1.0227,1.0227,0.5113,0.0,0.0,1.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.197,0.2295,0.0621,0.197,0.2295,0.0621
0.0,0.3352,1.3409,0.3352,0.0,0.3352,0.0,0.6704,0.0,0.6704,0.3352,1.0056,0.0,0.0,0.3352,0.0,1.3409,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2442,0.2,0.2206,0.2442,0.2,0.2206
1.4124,0.0,0.3531,0.0,0.0,0.3531,0.3531,0.0,0.0,0.0,1.0593,1.4124,0.0,0.0,0.0,0.3531,0.0,0.0,0.0,1.0593,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2464,0.1866,0.2139,0.2464,0.1866,0.2139
1.4792,0.7396,0.0,0.3698,0.3698,0.0,0.0,0.3698,0.3698,0.7396,1.8489,0.0,0.0,0.0,0.0,0.7396,0.3698,0.0,0.3698,0.3698,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614,0.2278,0.241,0.1614,0.2278,0.241
1.2794,0.0,0.0,0.4265,0.0,0.4265,0.4265,0.8529,0.0,0.4265,0.8529,0.4265,0.0,0.0,0.4265,0.4265,0.4265,0.0,0.4265,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.1965,0.1721,0.205,0.1965,0.1721
0.0,0.5477,0.5477,0.5477,0.5477,0.0,0.8216,0.2739,0.0,0.2739,0.5477,0.0,0.2739,0.0,0.2739,0.8216,0.5477,0.2739,0.0,0.2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935,0.2273,0.2054,0.2935,0.2273,0.2054
0.3691,0.3691,0.0,0.3691,0.0,0.0,0.3691,0.0,0.3691,0.3691,0.7381,0.3691,0.3691,0.0,0.0,1.1072,0.3691,0.0,0.3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2418,0.2605,0.1286,0.2418,0.2605,0.1286
1.6652,0.333,0.333,0.333,0.0,0.333,0.9991,0.333,0.0,0.0,0.333,0.333,0.6661,0.333,0.0,0.0,0.6661,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447,0.1908,0.2315,0.2447,0.1908,0.2315
